date,Open,High,Low,Close,Volume,ticker,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,sentiment_score,target
2023-04-25,161.739013671875,164.2475072794641,161.69950129216383,163.1414017604714,48714100,AAPL,154.71936358656808,148.18355272788318,162.28252985531856,159.69196883679624,62.27112215780375,2.5905610185223225,2.8660324335601626,-0.2754714150378401,166.0449402094443,161.41705923301478,156.78917825658527,0.0,167.98064044655123
2023-04-26,161.7291259765625,163.23027992570658,160.78103984940847,161.03781003602157,45498800,AAPL,154.95856034206057,148.27270512293725,162.09103449850363,159.7916607774796,54.54370291293306,2.29937372102404,2.7527006910529384,-0.4533269700288986,165.58607139167188,161.66840277120565,157.75073415073942,0.0,167.3979472668269
2023-04-27,166.32147216796875,166.4696059197472,163.14140369362494,163.14140369362494,64902300,AAPL,155.2167189916805,148.37193296970565,162.25262975929152,160.03978988237924,59.90231332469232,2.212839876912284,2.644728528224808,-0.4318886513125237,165.3904495089513,161.95579457279078,158.52113963663027,0.0,162.8451151367803
2023-04-28,167.57569885253906,167.7436038513408,165.79803368662212,166.40046934782268,55275900,AAPL,155.52050374764087,148.50107201769012,162.89075892675783,160.51095132426394,66.49273305107037,2.379807602493912,2.591744343078629,-0.2119367405847168,166.0538646136149,162.29947712206874,158.54508963052257,0.0,168.8595738460577
2023-05-01,167.48683166503906,168.33616700655767,166.548616072207,167.18067853080987,52472900,AAPL,155.83199251391446,148.62875421885178,163.55074655815045,161.0050051914155,67.85484232094905,2.545741366734944,2.582543747809892,-0.0368023810749478,166.8446065954765,162.63723621413428,158.42986583279202,0.0,170.34098818753938
2023-05-02,166.44985961914062,168.2374257243008,165.46226102978648,167.98064044655123,48425700,AAPL,156.18239220490176,148.73241817128132,164.2322686948275,161.52171891401815,69.235742598262,2.7105497808093446,2.6081449544097826,0.102404826399562,167.72559318620338,162.92462715294275,158.1236611196821,0.0,170.90392591816433
2023-05-03,165.3733673095703,168.80033534118735,165.08697037258037,167.3979472668269,65136000,AAPL,156.56360490587616,148.8284497410511,164.7192961674428,161.9569950883003,66.97870492192156,2.762301079142503,2.638976179356327,0.123324899786176,168.2109201065357,163.06782801209542,157.92473591765514,0.0,170.87429621552187
2023-05-04,163.73394775390625,164.96844587189068,162.27230620168868,162.8451151367803,81235400,AAPL,156.88003128194137,148.91557865251528,164.43096062426395,162.02278175855807,52.56093938771208,2.408178865705878,2.592816716626237,-0.1846378509203594,168.2165955019397,163.07523460079057,157.93387369964142,0.0,171.6940112425966
2023-05-05,171.41746520996094,172.13840783799864,168.64230098781798,168.8595738460577,113453200,AAPL,157.29264933081168,149.0170505756138,165.11228573530914,162.52921080207656,63.68271601442095,2.583074933232581,2.5908683599475064,-0.0077934267149255,169.0649809543383,163.4974320261369,157.9298830979355,0.0,171.70403494878815
2023-05-08,171.3483428955078,171.6940084046762,169.97558155808977,170.34098818753938,55962800,AAPL,157.7937571488363,149.10931515189444,165.9167014971907,163.10786097877752,65.80896913129561,2.8088405184131773,2.6344627916406407,0.1743777267725366,170.03049793399737,164.04357401464793,158.0566500952985,0.0,171.24907963807638
2023-05-09,169.63980102539062,171.38783954566773,169.47191108630196,170.90392591816433,45326900,AAPL,158.2942716816813,149.20001965033404,166.68396679272513,163.68534727058395,66.60898700956474,2.998619522141155,2.707294137740744,0.2913253844004111,171.00553508811694,164.57193968542532,158.1383442827337,0.0,170.09199309746225
2023-05-10,171.4075927734375,171.87176527271458,169.76817565129102,170.87429621552187,53724500,AAPL,158.80723014417518,149.29735953181125,167.32863285777077,164.21786200724603,66.52076106330486,3.1107708505247444,2.787989480297544,0.3227813702272004,171.65460151565975,165.1546225954731,158.65464367528648,0.0,169.81512066054435
2023-05-11,171.59524536132812,172.42482451357537,170.03483786854437,171.6940112425966,49514700,AAPL,159.34092859905178,149.40739996342532,168.00022953235936,164.7716508394942,67.79177573752084,3.228578692865142,2.876107322811064,0.352471370054078,172.3331361245206,165.75804637521964,159.18295662591868,0.0,171.09087517456516
2023-05-12,170.66563415527344,172.13918180226997,169.11295243629542,171.70403494878815,45533100,AAPL,159.9232192950342,149.51591758838904,168.57004575027148,165.285160773516,67.80787013837403,3.284884976755478,2.9578628535999467,0.3270221231555315,173.10091946371145,166.21580602361774,159.33069258352404,0.0,174.44345770293714
2023-05-15,170.17111206054688,171.29853087630417,169.57772738261178,171.24907963807638,37266700,AAPL,160.42411883369795,149.6005321316767,168.98220480993376,165.72693254126122,66.19115652384046,3.2552722686725417,3.017344736614466,0.2379275320580758,173.6819282747829,166.6261269929529,159.57032571112288,0.0,172.0600450039918
2023-05-16,170.17111206054688,171.2292961247054,169.90408744643617,170.09199309746225,42110300,AAPL,160.788302898425,149.65842136859715,169.15294146955353,166.05027036023907,62.13362878970556,3.102671109314457,3.0344100111544643,0.0682610981599927,174.03386306129062,166.9287195769112,159.82357609253177,0.0,171.2194603598222
2023-05-17,170.7843017578125,171.02164360752573,168.53934785672587,169.81512066054435,57951600,AAPL,161.14872755132808,149.71605669812436,169.25481519124443,166.3291481602617,61.167399694540826,2.925667030982737,3.012661415120119,-0.0869943841373821,174.28579552477797,167.23228359337963,160.1787716619813,0.0,169.20194113871565
2023-05-18,173.11825561523438,173.30616130301183,170.6755118549318,171.09087517456516,65496700,AAPL,161.55224648225206,149.78454404264187,169.53728595790918,166.6818686798397,63.9492857633051,2.855417278069467,2.981212587709989,-0.1257953096405217,174.66914541875852,167.58531434500836,160.5014832712582,0.0,170.50739236656926
2023-05-19,173.22703552246094,174.44345770293714,173.00946211256743,174.44345770293714,55809500,AAPL,162.00800310224852,149.86615693221907,170.2920816109904,167.25680120006916,70.02618385172113,3.0352804109212457,2.99202615235224,0.0432542585690054,175.511202177832,168.15732959247725,160.80345700712252,0.0,171.40734829469508
2023-05-22,172.27761840820312,172.781999977239,171.5358950094103,172.0600450039918,43570900,AAPL,162.4822602743386,149.91043989841847,170.56407597914446,167.61259703739677,62.02197966454957,2.9514789417476948,2.9839167102313318,-0.0324377684836365,175.74573727410413,168.6126433927577,161.47954951141125,0.0,175.00718521743593
2023-05-23,169.66677856445312,171.46670153051892,169.38986966050507,171.2194603598222,50747300,AAPL,162.98711093501026,149.96316856051465,170.66490434540256,167.87977209831718,59.44142081579199,2.785132247085386,2.9441598176021424,-0.1590275705167565,175.76937387516134,169.01654632272522,162.2637187702891,0.0,175.37309480914308
2023-05-24,169.94366455078125,170.51726580029353,168.6382391925545,169.20194113871565,45143500,AAPL,163.38307154505554,149.99025535805086,170.43983308283535,167.9777105457541,53.66954511466142,2.4621225370812567,2.8477523614979656,-0.3856298244167089,175.1000482258862,169.42475287785993,163.74945752983365,0.0,175.73902088879638
2023-05-25,171.08099365234375,171.98093998050487,169.79533663873903,170.50739236656926,56058300,AAPL,163.80691845196554,150.03543685154798,170.45022681879442,168.16509438433297,56.60575805077029,2.285132434461445,2.735228376090661,-0.450095941629216,174.69251408340898,169.79305231150715,164.89359053960533,0.0,179.03224397161875
2023-05-26,173.49404907226562,173.8303084982607,171.19965909306288,171.40734829469508,54835000,AAPL,164.22960580869955,150.06710244036026,170.5974762766253,168.4052613406561,58.555740241220334,2.19221493596919,2.626625688066367,-0.4344107520971771,174.73096532582065,170.0433962588508,165.35582719188096,0.0,180.6145961643528
2023-05-30,175.3434295654297,177.01478218217846,174.62148962052487,175.00718521743593,55964400,AAPL,164.6468612528075,150.10505225746908,171.27589303675,168.8942927389361,65.27714739649848,2.381600297813918,2.5776206100158774,-0.1960203122019592,175.39955505417976,170.43472159318208,165.4698881321844,0.0,177.9839532147194
2023-05-31,175.29397583007812,177.37080753192686,174.80937774220615,175.37309480914308,99625300,AAPL,165.09138531363868,150.14601280636433,171.90623177096433,169.37420400339585,65.88282913211788,2.5320277675684792,2.568502041526398,-0.0364742739579186,176.07464701889762,170.8043443113117,165.53404160372577,0.0,176.47083445864072
2023-06-01,178.10264587402344,178.1323136072369,174.97751385870967,175.73902088879638,68901800,AAPL,165.4987850709024,150.18043508465945,172.49589163524615,169.84567192083293,66.51193450398782,2.6502197144132253,2.5848455761037634,0.0653741383094619,176.66472913775283,171.22139799241015,165.77806684706746,0.0,175.93679801452896
2023-06-02,178.953125,179.77396735384346,177.28177256425622,179.03224397161875,61996900,AAPL,165.93294122364452,150.2251214045367,173.5014843023804,170.52615873940965,71.58936309415847,2.9753255629707382,2.6629415734771587,0.3123839894935796,177.04862874957524,172.03075443415207,167.0128801187289,0.0,179.49704685610018
2023-06-05,177.59825134277344,182.908986017055,176.0752375225132,180.6145961643528,121946500,AAPL,166.40802756016743,150.27776875479174,174.5958092042223,171.27345040051654,73.65616762010069,3.322358803705754,2.794825019522878,0.527533784182876,178.6618860323561,172.61850555006683,166.57512506777755,0.0,179.26963019609002
2023-06-06,177.2323455810547,178.13229186267904,175.47197477965813,177.9839532147194,64848400,AAPL,166.82990825317592,150.31243901150793,175.11706212891414,171.7705246830501,65.16830578971268,3.346537445864044,2.905167504791111,0.4413699410729328,179.37705460209318,173.0006538014258,166.62425300075844,0.0,180.7827428310429
2023-06-07,175.85768127441406,179.21027045240393,175.36319900574065,176.47083445864072,61944600,AAPL,167.20019443278977,150.34308777305546,175.32533479502592,172.1186957775383,60.8264308678186,3.2066390174876176,2.9654618073304126,0.2411772101572049,179.75030200758343,173.27899922844966,166.8076964493159,0.0,181.34645784941577
2023-06-08,178.5773468017578,178.84435638126445,175.50166626223591,175.93679801452896,50214900,AAPL,167.59871160763626,150.38750664644004,175.41940605956486,172.40151816546353,59.32413707871893,3.017887894101335,2.975947024684597,0.041940869416738,180.00342480407951,173.5321243184,167.0608238327205,0.0,181.9299404833556
2023-06-09,178.9630126953125,180.21898667599456,178.63665261745342,179.49704685610018,48900000,AAPL,168.0407811915198,150.46257406767575,176.04673541287798,172.9271128832885,65.45044878496334,3.119622529589492,3.004682125665576,0.1149404039239159,180.8294596472637,173.9222760990752,167.0150925508867,0.0,184.66937243020823
2023-06-12,181.7618103027344,181.86071280602803,178.97293777661235,179.26963019609002,54274900,AAPL,168.43563742819634,150.53532306220922,176.54256537952597,173.39692898053306,64.77929026635859,3.145636398992906,3.0328729803310424,0.1127634186618635,181.50274460247684,174.30055586144027,167.0983671204037,0.0,182.3749530885541
2023-06-13,181.287109375,182.11783606754224,180.42671494989577,180.7827428310429,54929100,AAPL,168.8427823510272,150.60845109769832,177.19490037206702,173.94402630279305,67.19003852991092,3.2508740692739764,3.0764731981196296,0.1744008711543467,182.3603823980908,174.7772390210886,167.19409564408642,0.0,182.85954567430247
2023-06-14,181.9200592041016,182.355206100098,180.01136451714052,181.34645784941577,57462900,AAPL,169.2250550746079,150.6755868450928,177.83360152242835,174.49235456550582,68.06697248337196,3.3412469569225323,3.1294279498802102,0.211819007042322,183.11672604817883,175.33996225868628,167.56319846919374,0.0,181.7123518491607
2023-06-15,183.95730590820312,184.46168752877136,181.7519190024484,181.9299404833556,65433200,AAPL,169.57297528259954,150.7920079212775,178.46380751641715,175.04328685571693,68.99082860212091,3.42052066070022,3.187646492044212,0.2328741686560076,183.79370644220535,175.94570324982683,168.0977000574483,0.0,183.50236866585945
2023-06-16,182.8793487548828,184.92651290759443,182.2365277422246,184.66937243020823,101256200,AAPL,170.01242306394616,150.91730228950289,179.41850981084656,175.75633023160518,72.94796841424693,3.662179579241382,3.282553109483646,0.3796264697577358,185.00639450735235,176.624628112609,168.24286171786568,0.0,184.76827690390465
2023-06-20,182.96832275390625,184.0463055632048,182.3749530885541,182.3749530885541,49799100,AAPL,170.4516096189346,151.04008327238014,179.87334723818617,176.24659859137918,65.41811966766795,3.626748646806988,3.3513922169483146,0.275356429858673,185.6979919366104,177.02120288188982,168.34441382716923,0.0,183.838613722899
2023-06-21,181.929931640625,183.3639272703552,180.57503989811684,182.85954567430247,49515700,AAPL,170.92043756407426,151.18335207390072,180.33276238220404,176.73644652344757,66.2114093075126,3.596315858756469,3.400376945309945,0.1959389134465237,186.2798365259542,177.56117791540538,168.84251930485655,0.0,185.8561043245189
2023-06-22,184.93637084960932,184.98582209518955,181.6431170872681,181.7123518491607,51245300,AAPL,171.34795235100515,151.30557660459942,180.545006915582,177.10503210313004,62.55312934046486,3.4399748124519647,3.4082965187383496,0.031678293713615,186.47134411609971,178.0858224898723,169.70030086364486,0.0,186.9934361998248
2023-06-23,184.6198883056641,185.49018190726844,182.96831937745645,183.50236866585945,53117000,AAPL,171.83358696403104,151.45289632313944,180.99998564639392,177.57890888555443,65.73444572332897,3.421076760839469,3.4108525671585737,0.0102241936808953,186.43989325685223,178.8008438662295,171.16179447560677,0.0,189.5153092683974
2023-06-26,183.2254943847656,185.9748150463911,183.1859273460984,184.76827690390465,48088700,AAPL,172.3364417891558,151.6146672414776,181.57972276293404,178.1114546646915,67.81678079154332,3.4682680982425325,3.4223356733753656,0.0459324248671668,186.5627980209424,179.51388809309626,172.46497816525013,0.0,191.6415459416396
2023-06-27,185.9846649169922,186.3110250189144,183.6210403216176,183.838613722899,50730800,AAPL,172.76223722399726,151.77267594664687,181.92724444908248,178.53568866900315,64.70684675937625,3.391555780079329,3.4161796947161585,-0.024623914636829,186.3595352668512,180.13545136450645,173.91136746216168,0.0,189.4559543470025
2023-06-28,187.1615447998047,187.80436573389431,185.5297592960992,185.8561043245189,51216800,AAPL,173.2185061054602,151.9366865388456,182.53168442991884,179.07794168052283,68.12317532815788,3.453742749396014,3.42369230565213,0.0300504437438839,186.91068010833084,180.67789731986065,174.4451145313904,0.0,187.7450368621044
2023-06-29,187.497802734375,187.97251662731944,186.85498175365,186.9934361998248,46347300,AAPL,173.67757200109074,152.0861038871348,183.21810777913512,179.66427460787853,69.89248732750161,3.553833171256599,3.449720478773024,0.1041126924835751,187.57130524240887,181.25891438939468,174.94652353638048,0.0,189.29769958287028
2023-06-30,191.82948303222656,192.33384959396253,189.14938206989527,189.5153092683974,85213200,AAPL,174.19300137983518,152.24660483774016,184.1869080082524,180.39398087902805,73.41596099914544,3.792927129224324,3.518361808863284,0.2745653203610403,188.6922216354193,181.94772880837476,175.2032359813302,0.0,187.17144648236777
2023-07-03,190.33612060546875,191.7404484310712,189.6438333602496,191.6415459416396,31458200,AAPL,174.74522709582817,152.44288991475065,185.33377538261965,181.2271338466289,75.96944434702266,4.106641535990747,3.6360177542887766,0.47062378170197,190.38794718648137,182.57819390687575,174.7684406272702,0.0,187.07253909809663
2023-07-05,189.21859741210932,190.8503829545932,188.51642591121868,189.4559543470025,46920300,AAPL,175.274283127697,152.62893609208828,185.96795676175543,181.8366761059158,68.66800342856162,4.131280655839646,3.735070334598951,0.3962103212406953,191.32087171279528,183.02026181600823,174.71965191922123,0.0,187.58677823550263
2023-07-06,189.6932983398437,189.90098754652763,187.1121001189567,187.7450368621044,45094300,AAPL,175.77010848497147,152.82336038945633,186.24135370027068,182.27433245822607,63.521249617355,3.967021242044609,3.7814605160880825,0.1855607259565266,191.714359874734,183.50831599837755,175.3022721220211,0.0,188.39774969290625
2023-07-07,188.57574462890625,190.5437894270152,188.140612922507,189.29769958287028,46815000,AAPL,176.29323444141946,153.03490043567294,186.71156075913217,182.7945818748664,66.01096954577895,3.916978884265802,3.808564189723626,0.1084146945421755,192.05484961186625,184.149659254589,176.2444688973118,0.0,188.13070204000164
2023-07-10,186.52862548828125,187.89340155065932,184.9759437256739,187.17144648236777,59922200,AAPL,176.81590717034635,153.2156769845769,186.78231240886072,183.1187940680146,59.97428932432479,3.6635183408461103,3.7795550199481234,-0.1160366791020131,191.75169586055208,184.7113916779809,177.6710874954098,0.0,189.7822957354681
2023-07-11,186.00445556640625,187.21099353236755,184.5407922483424,187.07253909809663,46638100,AAPL,177.29452987843578,153.37656509615502,186.8269626687432,183.4116640702429,59.700787292162,3.415298598500243,3.706703735658548,-0.2914051371583044,191.77366291981383,185.0901662900808,178.4066696603477,0.0,191.21632100425936
2023-07-12,187.67579650878903,189.5844907414315,186.3901396467477,187.58677823550263,60750200,AAPL,177.71825605618938,153.56443904774767,186.94385737132157,183.7209317861881,60.70416187773814,3.222925585133453,3.6099481055535287,-0.3870225204200759,191.706690095066,185.5060236920514,179.30535728903678,0.0,190.96907695660155
2023-07-13,188.4373016357422,189.0801376574393,187.6856939986458,188.39774969290625,41342300,AAPL,178.14259747943132,153.7622252983247,187.1675331131038,184.06736274224127,62.298393844611375,3.1001703708625428,3.5079925586153315,-0.4078221877527888,191.8095200182865,185.88677403514455,179.9640280520027,0.0,192.9370802265051
2023-07-14,188.58563232421875,189.0702152441372,187.5373324275792,188.13070204000164,41616200,AAPL,178.54559871130033,153.96620747768927,187.3157129480112,184.36835083837167,61.4148136453782,2.9473621096394997,3.395866468820165,-0.4485043591806659,191.83872253398653,186.22598624467383,180.61324995536117,0.0,191.9580206367084
2023-07-17,191.8492431640625,192.17560328436687,189.69329254549467,189.7822957354681,50520200,AAPL,178.99328568067315,154.16328699270912,187.69518722300447,184.7693837937121,64.74514322031614,2.9258034292923867,3.3018538609146098,-0.376050431622223,192.0706200954353,186.6186040072795,181.16658791912369,0.0,191.27564505606543
2023-07-18,191.5921173095703,192.185502135392,190.296576033276,191.21632100425936,48288200,AAPL,179.5607097980227,154.39264041940854,188.2369001124284,185.24693469819712,67.37793398179295,2.98996541423125,3.239476171577938,-0.2495107573466879,192.66991454189488,186.94595143598204,181.2219883300692,0.0,191.19651381171812
2023-07-19,192.947006225586,196.0424552700726,190.52403079875788,190.96907695660155,80507300,AAPL,180.00289986023358,154.62833783628557,188.65723501153195,185.67079708770856,66.45644903153982,2.986437923823388,3.188868522027028,-0.20243059820364,192.95091247555547,187.3756576293844,181.80040278321337,0.0,191.53277997466063
2023-07-20,190.99871826171875,194.3018560622021,190.37566579926568,192.9370802265051,59581200,AAPL,180.4548217010129,154.89760070367743,189.31567273691243,186.20904028317497,69.97626479559577,3.106632453737461,3.172421308369115,-0.0657888546316538,193.5518117123284,187.87953435699453,182.2072570016607,0.0,193.85687284889332
2023-07-21,189.8218536376953,192.81841494586592,189.1196821840786,191.9580206367084,71951700,AAPL,180.8759035953838,155.17707981882734,189.7221877984195,186.634890679733,66.25169689660888,3.0872971186865072,3.155396470432594,-0.0680993517460866,193.5730314723913,188.39181779637192,183.2106041203525,0.0,192.5217427199515
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800,AAPL,181.2839305721947,155.41957699112928,189.9611812226727,186.97865026316504,63.70657588301416,2.9825309595076703,3.1208233682476094,-0.1382924087399391,193.58908705519232,188.78048161588225,183.97187617657207,0.0,193.89640887829788
2023-07-25,191.4833068847656,192.29426504028103,190.7910347339605,191.19651381171812,37283200,AAPL,181.6739806235771,155.66640368326603,190.15123239021815,187.2910846000949,63.40239891797825,2.8601477901232784,3.068688252622743,-0.2085404624994646,193.6469291000368,189.10189346127288,184.55685782250896,0.0,194.074422779809
2023-07-26,192.35362243652344,193.4810415222525,191.18665140498047,191.53277997466063,47471900,AAPL,182.07055552409457,155.90634709442224,190.3637781724401,187.60528425747012,64.18497606515496,2.7584939149699608,3.006649385092187,-0.2481554701222261,193.44977804320052,189.48660177386097,185.52342550452136,0.0,192.88766337294663
2023-07-27,191.0877685546875,195.0238440004377,190.4251639887489,193.85687284889332,47460200,AAPL,182.5227113883109,156.1740070223192,190.90117735343293,188.06836489387183,69.10256247089131,2.832812459561069,2.971881999985964,-0.1390695404248947,193.9178180279569,189.8866402000797,185.8554623722025,0.0,189.45592808861247
2023-07-28,193.6689453125,194.4601200346163,191.99759267326004,192.5217427199515,48291400,AAPL,182.9713063807607,156.44542638960547,191.1504951021281,188.39824473284077,63.69218343399076,2.752250369287367,2.9279556738462444,-0.1757053045588774,194.1202515195634,190.16305552608603,186.20585953260863,0.0,183.47270249377223
2023-07-31,194.2821044921875,194.3216715292241,193.1052341320004,193.89640887829788,38824100,AAPL,183.45293214511577,156.72627874632352,191.572943375385,188.80551615102277,66.59244126633394,2.767427224362251,2.895849983949446,-0.1284227595871949,194.64487137255745,190.38211050658103,186.11934964060464,0.0,180.1201302461886
2023-08-01,193.4513702392578,194.5590057865465,193.12501010327395,194.074422779809,35175100,AAPL,183.9126030972206,157.01181127363446,191.95778636068096,189.19580553093283,66.96049511797771,2.761980829748154,2.869076153109188,-0.1070953233610336,195.0338028874119,190.5037543484895,185.97370580956712,0.0,177.7070702124542
2023-08-02,190.454818725586,193.02611782368743,189.73287873889475,192.88766337294663,50389300,AAPL,184.2814872106208,157.3117883418319,192.100844362568,189.4692764821931,62.05234044487132,2.6315678803749165,2.8215744985623337,-0.1900066181874171,195.2927634294053,190.67533979978677,186.0579161701681,0.0,178.8740046582552
2023-08-03,189.06033325195312,190.24708758113132,188.58563453836183,189.45592808861247,61235200,AAPL,184.62940487231324,157.54873093930357,191.69393416657488,189.46828771229823,50.52040531087916,2.2256464542766423,2.7023888897051958,-0.476742435428553,195.218617799803,190.7608843611121,186.3031509224212,0.0,177.49935830249015
2023-08-04,179.98165893554688,185.31217710978223,179.9124241755589,183.47270249377223,115956800,AAPL,184.87446971499224,157.77170574061637,190.429129293836,189.0241702887037,37.451939214671214,1.404959005132298,2.442902912790616,-1.037943907658318,195.9219201325916,190.4696345066572,185.0173488807228,0.0,175.60000259117115
2023-08-07,176.87632751464844,181.109094861668,175.39288059142936,180.1201302461886,97576100,AAPL,185.0928334971417,157.9561609971113,188.8431294403518,188.36461176703597,32.39524684196324,0.4785176733158494,2.050025864895663,-1.5715081915798137,197.07961469318263,190.11706869484823,183.15452269651388,0.0,176.2437010263368
2023-08-08,177.81585693359375,178.28067155206236,175.62035408179838,177.7070702124542,67823000,AAPL,185.2368270540594,158.14725570477268,187.1298895591368,187.5751642444743,29.3260774038222,-0.4452746853375231,1.5509657548490257,-1.9962404401865488,198.3979498998992,189.6487952505661,180.89964060123307,0.0,177.1448814654077
2023-08-09,176.2235870361328,178.93334011391454,175.0566010766963,178.8740046582552,60378500,AAPL,185.3861601813306,158.33763854391165,185.8597534205396,186.9306339047544,32.64919258369628,-1.07088048421474,1.0265965070362726,-2.0974769912510127,199.12059935334076,189.2131565717038,179.30571379006685,0.0,175.41188076249705
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900,AAPL,185.43600364303165,158.5218864984957,184.57353878699357,186.23202089717924,30.811278817834705,-1.6584821101857017,0.4895807835918777,-2.1480628937775794,199.81630003686257,188.66823700218296,177.52017396750335,0.0,175.42176719468313
2023-08-11,176.0654296875,176.88738049769475,174.8374673630278,175.60000259117115,52036700,AAPL,185.44054179867223,158.67537329192334,183.192994756867,185.4444639856231,28.42990234706643,-2.2514692287560933,-0.0586292188777164,-2.1928400098783767,200.56396566278863,188.04170202974143,175.51943839669428,0.0,170.62871045348956
2023-08-14,177.71925354003906,177.94701832041608,175.5900993670502,176.2437010263368,43675600,AAPL,185.45063540142303,158.8178039180385,182.12387264447773,184.76292598863893,30.39339647453582,-2.639053344161198,-0.5747140439344127,-2.064339300226785,200.86317157990896,187.36477229428488,173.8663730086608,0.0,173.37183349440417
2023-08-15,175.72874450683594,177.73905244130324,175.3326305229056,177.1448814654077,43622600,AAPL,185.41288815129883,158.96045792726554,181.35787400154388,184.1986263943255,33.15817460142816,-2.84075239278161,-1.0279217137038523,-1.8128306790777575,200.7377438343053,186.66120031734232,172.58465680037938,0.0,175.34251507159627
2023-08-16,174.85731506347656,176.80819257225144,174.787986795708,175.41188076249705,46964900,AAPL,185.3088338432617,159.10867244434033,180.44310581092128,183.54775634752335,30.637939466608003,-3.104650536602094,-1.4432674782835009,-1.6613830583185931,200.62534483921695,185.8833405076371,171.1413361760572,0.0,176.78837280424742
2023-08-17,172.31222534179688,175.78817341312092,171.7972650350441,175.42176719468313,66062900,AAPL,185.257590122861,159.25629656553815,179.67059217765387,182.9458312250908,30.67031338153285,-3.275239047436884,-1.809661792114177,-1.4655772553227064,200.04741143223407,185.007574856046,169.96773827985788,0.0,178.91752463221655
2023-08-18,172.79747009277344,173.40155375891743,170.29201204567954,170.62871045348956,61172200,AAPL,185.140747642758,159.3555406343248,178.27953345085936,182.03345190867583,24.6608138932108,-3.753918457816496,-2.198513125254641,-1.5554053325618549,199.85763844405187,183.94110934688504,168.0245802497182,0.0,175.6594526964133
2023-08-21,174.1343536376953,174.4215491084137,172.05473264129324,173.37183349440417,46311900,AAPL,185.08944835235548,159.45904955677648,177.5245026883278,181.3918505446557,32.77872407132017,-3.867347856327939,-2.532280071469301,-1.3350677848586376,199.22347326297444,183.045918768802,166.86836427462953,0.0,178.3431178893979
2023-08-22,175.5108642578125,175.95649623435884,174.54037449165708,175.34251507159627,42038900,AAPL,185.00635771666535,159.60258557622578,177.18881228575373,180.9437516207254,37.951354770912026,-3.754939334971681,-2.776811924169777,-0.9781274108019038,198.3088042289436,182.2532188317959,166.19763343464822,0.0,177.95693577395411
2023-08-23,179.36314392089844,179.78898080878903,176.60021337314086,176.78837280424742,52722800,AAPL,184.95673256882853,159.78726571049032,177.12720621167583,180.63594578246776,41.507648248244216,-3.5087395707919318,-2.923197453494208,-0.5855421172977233,197.14797545755843,181.51599847327523,165.88402148899203,0.0,183.14609871926743
2023-08-24,174.6691436767578,179.34336155038372,174.30272234931607,178.91752463221655,54945800,AAPL,184.919428204852,159.98128351695829,177.40263981483594,180.5086553268936,46.381226239059735,-3.1060155120576383,-2.959761065206894,-0.1462544468507443,195.36416177015832,180.76903106244137,166.17390035472442,0.0,186.01797592028328
2023-08-25,176.8775177001953,177.4122731545347,174.1145868163421,175.6594526964133,51449600,AAPL,184.805688101792,160.1835647997641,177.13445718123245,180.1494551320432,40.78168186703056,-3.014997950810709,-2.970808442327657,-0.0441895084830523,193.62886456823588,179.92591656126447,166.22296855429306,0.0,187.65196121049496
2023-08-28,178.44215393066406,178.83826787417212,176.8180625850357,178.3431178893979,43820700,AAPL,184.73395164991285,160.3829937362191,177.32040498248867,180.0156523733287,46.51009865371359,-2.695247390840024,-2.9156962320301303,0.2204488411901066,191.2650937903928,179.1482520118195,167.0314102332461,0.0,186.4537151444815
2023-08-29,182.3340606689453,183.10649358507428,177.75887876406125,177.95693577395411,53003900,AAPL,184.5997029167877,160.58990911068923,177.41833279656026,179.8631548474491,45.82316915123575,-2.444822050888831,-2.8215213958018706,0.3766993449130393,188.33966994143043,178.34237766152674,168.34508538162305,0.0,186.57250991647675
2023-08-30,185.82980346679688,186.027875570887,182.9480417259573,183.14609871926743,60813900,AAPL,184.615125829402,160.8092606523464,178.29952755389982,180.1063358749912,55.36316409653643,-1.8068083210913808,-2.618578780859773,0.8117704597683919,185.6846641556614,177.85529942884278,170.02593470202416,0.0,173.48078812195723
2023-08-31,186.0476837158203,187.2855588991337,185.66146726305777,186.01797592028328,60794500,AAPL,184.67829443432163,161.0203900934545,179.48698114872806,180.54423513760543,59.60289269686352,-1.057253988877363,-2.306313822463291,1.2490598335859278,184.58207541140325,177.6834018204263,170.78472822944934,0.0,176.6200091931817
2023-09-01,187.62225341796875,188.0777829772235,186.45369150574663,187.65196121049496,45766500,AAPL,184.7970866215483,161.224158618407,180.74313192746143,181.07073336522689,61.82464045638024,-0.3276014377654235,-1.9105713455237177,1.5829699077582942,185.676211497175,177.89236475626245,170.10851801534992,0.0,178.3233283895146
2023-09-05,187.8599395751953,188.13722241444697,185.79021584264493,186.4537151444815,45280000,AAPL,184.85611355112076,161.40591189690983,181.6216831916184,181.4694727562828,59.25114285825094,0.1522104353356042,-1.4980149893518533,1.6502254246874577,186.80287221610715,178.20904400117712,169.6152157862471,0.0,177.7489799506068
